"","BCOLO","BOGOTA","BVC","CELSIA","CEMARGOS","CNEC","CORFICOL ","ECOPETL","ETB","GEB","GRUPOARG","GRUPOBOL","GRUPOSUR","ISA","MINEROS","NUTRESA","PFAVAL","PFBCOLO","PFCEMARG","PFCORCOL","PFDAVVND","PFGRUPOA","PFGRUPSU","PROMIG","TERPEL"
"458",0.0631926039984494,0.124833931052828,0.0329197729046119,0.0639503927630466,0.285862862466814,0.448323439524276,0.474843227728149,0.115372952342359,0.862355485765923,0.0436808710292205,0.312456734730028,0.39600316489042,0.777095607474935,0.359914429169135,0.152303599509715,0.0463537911302217,0.237271540089835,0.312177553491651,0.161992471007085,0.19239981465421,0.114198979180146,0.0749305005189973,1,0.233735297839182,0.504829317980825
"459",0.063667779032523,0.0270961735955842,0.0222214200030125,0.0629607827978637,0.333037742488087,0.421716892335433,0.314784472790843,0.352027395891356,0.371313395522618,0.128199932247485,0.319022489121541,0.162105794076277,1,0.426017585336936,0.170299658276648,0.0533294004787565,0.288034010080274,0.322798244857601,0.169003780199189,0.120588190517065,0.114986149400867,0.0716912618581401,0.716013813607758,0.16759335948952,0.383635581109587
"460",0.0685631426445928,0.0244185434407694,0.0235809789306693,0.132711646200524,0.34344735940694,0.409637809675456,0.351246354738579,0.10827851793457,0.35635767470852,0.356891161240411,0.311355670656881,0.155781312183056,1,0.428713674396337,0.171736339930246,0.0564686080606382,0.280918659619527,0.35177259518776,0.148367130345226,0.132171115082116,0.122987137265094,0.0638719342025627,0.699453200983654,0.168620358325695,0.382411564536875
"461",0.0511274796570389,0.0184925907593351,0.052679754643979,0.103545490203917,0.302218677271675,0.345038346269251,0.365689133265633,0.266500756469304,0.0997870777141391,0.299955291260039,0.348224373310429,0.0533697221181853,1,0.327963254835796,0.361698548699878,0.135689374309309,0.310358094918411,0.272786069800367,0.134947207616672,0.129882400024624,0.0713307661369263,0.0507121088420876,0.26377268728418,0.119180389724451,0.129786634738967
"462",0.0548407385240176,0.0219840550468456,0.0598072321006608,0.123275111948414,0.31595222572628,0.352528268131181,0.380393938897477,0.0985852703080346,0.107315865692776,0.309158702651476,0.36923683281682,0.0606741550695086,1,0.338465144654045,0.372032822221192,0.150105262674022,0.360623315626575,0.283415838469309,0.149134779457683,0.138900002081083,0.0762615367800039,0.0584270745341465,0.275041152723172,0.142452571448246,0.142404479044477
"463",0.0682009560998,0.0594213117027265,0.104700549825809,0.137693846221503,0.0923509739622398,0.476122721164946,0.405588148423248,0.326968859393241,0.39871319741082,0.396552703411454,0.279518166577383,0.51413280851384,0.966056348591205,0.13265621764138,0.438860158376843,0.208529445889732,1,0.333556228497361,0.993185983594818,0.390976858726605,0.106764353356685,0.158729063954513,0.778632290457039,0.32708267624444,0.652411821956498
"464",0.0641884517800083,0.0244263541286831,0.0796375688032133,0.0585318072528566,0.0851716397734853,0.296950719290238,0.181733830777346,0.204372309571477,0.168804947129024,0.0575767810154439,0.341156190064574,0.266873359762479,1,0.388811538890395,0.43602562571311,0.166585802728438,0.667184645515485,0.322163870337503,0.541002580765799,0.478275867284114,0.098264047801085,0.0682168233682949,0.354641374143771,0.156876307765355,0.328724882949952
"465",0.0536071290994322,0.0274256405623499,0.0672198699370465,0.0691056573220263,0.301397528600851,0.454093546207902,0.197531317587114,0.313675956302478,0.193163643667294,0.0699585470328155,0.293959633268909,0.477546193269186,0.862527131403857,0.0693903298211677,0.177818451239174,0.139443056004008,1,0.2484445714694,0.951817796744031,0.456189490451428,0.328191440204617,0.0755265382014859,0.413736890212705,0.347268378391803,0.665437220643779
"466",0.0568052696519907,0.0118451371220482,0.0614197117489447,0.169695879878078,0.287462922592192,0.261480210466501,0.098782934074031,0.0827314738438648,0.271913265792603,0.0604457631291447,0.311603601774816,0.146092043746558,1,0.418297439834234,0.257513049964101,0.135386507997146,0.280312051067516,0.268780607942727,0.321837509023484,0.497733102959868,0.428340104437506,0.0349574626933511,0.617053678782303,0.100505675056985,0.204734758774006
"467",0.0815821526771643,0.160081601356768,0.0561236585312912,0.139051581147315,0.303489747031053,0.250385637661694,0.451679966661589,0.306999120042846,0.255107296266487,0.158769111517417,0.301087982846166,0.0605007675386609,1,0.400031749737544,0.241878028357881,0.127091775307815,0.414168432917716,0.369397219998018,0.136129499934662,0.179881630425404,0.295633862969844,0.129742310313039,0.592868404937574,0.121868362545827,0.250232758266283
"468",0.0817519633945563,0.1603230629494,0.0560843336431695,0.139106257809179,0.30367417539374,0.249711192838007,0.452133611339305,0.306674865309852,0.253951573918392,0.159002580853531,0.300985786708989,0.0606143611710978,1,0.400076776080211,0.240769933085039,0.127079648721802,0.414616045831996,0.369613241759609,0.136309853674276,0.180193667800207,0.29580091922485,0.129941190928081,0.591328121120101,0.122168885477505,0.250714815767486
"469",0.118321528680906,0.201151418161337,0.0295032692089501,0.165041806223444,0.392544737939828,0.337415297968165,0.522523273537083,0.339020999260257,0.342767380913084,0.197150020256321,0.133329709503203,0.0919836486554711,1,0.436743971003486,0.326621608823411,0.0621615668381238,0.0564098581602349,0.424036437862499,0.192078927043086,0.220440193335037,0.315989738320192,0.160600010668188,0.749399789181685,0.0196209649313999,0.0378707041387869
"470",0.0513112219966789,0.407719593216398,0.104435231708234,0.0414500858434421,0.592357635632094,0.148304903158005,1,0.204958689233029,0.145786115600211,0.402411313179308,0.393458847404216,0.171012585927404,0.57391713413919,0.1030118278499,0.236871473252699,0.200625544519907,0.307793574264474,0.215408444551785,0.326189196762077,0.59794564112514,0.179278931664514,0.324974114718065,0.307682809789905,0.139632092862267,0.248637937368006
"471",0.0946975282043601,0.0518350328709414,0.110524562539892,0.196363314688923,0.198011381589268,0.274423585545798,0.0987413007149663,0.509615256584248,0.197865246623733,0.041145788632205,0.401475297310076,0.0540663283772041,1,0.480447553120687,0.466138484706894,0.20823297963809,0.0571943033200626,0.313403323189608,0.105523567974046,0.0617146085762171,0.308699583395958,0.12634053563934,0.388599623328617,0.0298595331916624,0.0509371196736756
"472",0.0705570561144216,0.0292357463020402,0.0805699555336563,0.171053334812946,0.141837422020306,0.242655360594342,0.0479641739939912,0.465378773005596,0.1679182373593,0.0189014060979473,0.347229172870785,0.0341722417370152,1,0.44309801473663,0.436699846359974,0.161680849178177,0.4880077671275,0.297921993221594,0.0693509147517104,0.0281799597576761,0.289483298644806,0.0748751459898552,0.35042505470812,0.212232182554854,0.385874907577372
"473",0.0701172962480603,0.0288891002236486,0.0810152763639103,0.171507324658298,0.140488879078996,0.240068315395066,0.0477183994223279,0.461858782002648,0.164276382874256,0.0187242444791326,0.347024696329655,0.0333723987572531,1,0.442021971196871,0.437841793300469,0.161958372230839,0.494752367709102,0.296522455693839,0.0680748627681336,0.0278967992539556,0.289206084893268,0.074159574573558,0.346174934298535,0.213728038590833,0.389067284511753
"474",0.0202766813942829,0.0593130057913857,0.105358044964697,0.0242406402136564,0.238700598534328,0.273908355676494,0.114201714729185,0.509927350874248,0.18731942049539,0.056746584050615,0.403887030509342,0.0623044750414698,1,0.38482642728762,0.450866063714249,0.203290783611011,0.535920837950627,0.0762045554374652,0.122318442011681,0.069135562546917,0.304971877041513,0.1465016334489,0.383101759139085,0.250339619574715,0.442323234324966
"475",0.1693607559748,0.0791140889582492,0.0847146369762938,0.0254992746512414,0.33626697551057,0.240257691978,0.136586390995484,0.469432074300416,0.165788955973285,0.0631824034427341,0.372221669242582,0.076949273723874,1,0.365659410403561,0.429651129555021,0.172120240427802,0.550635147503984,0.0474454095498326,0.158624118902718,0.0789114720607102,0.287969275658396,0.201317366035233,0.353312789027111,0.224884213077008,0.416308104879165
"476",0.163826158902779,0.0720919952517588,0.0810712975286348,0.0234272406694594,0.33731657333483,0.26683755043795,0.124443990127302,0.343380341824009,0.242689202540478,0.0577567533695668,0.360397114898499,0.0774381844409558,1,0.363273022161417,0.432814762804427,0.164419267901751,0.534928496741213,0.0458287380240271,0.159579789925516,0.0718910209793114,0.301943012646177,0.187279701441064,0.522219801345451,0.215623576516732,0.400356033034051
"477",0.165044084705284,0.0729734456470025,0.0814793450123817,0.0234646326576557,0.339245558731764,0.266745810803287,0.12438594615843,0.3362315091016,0.242467725216679,0.0576108345722551,0.36138436840157,0.077723326592137,1,0.362668371822713,0.433910076836225,0.164779051787302,0.540395010548014,0.046532984470001,0.160199817994109,0.0715426086806447,0.301388584636668,0.189104771359492,0.522211878545507,0.217659716764567,0.404329221895761
