"","V1"
"413",0.830415872561541
"414",0.820172689823979
"415",0.737515744065571
"416",0.659619069734683
"417",0.765518197266991
"418",0.765518197266991
"419",0.780560441219393
"420",0.780560441219393
"421",0.712352063012857
"422",0.714810404503272
"423",0.712352063012857
"424",0.715788593302051
"425",0.712352063012857
"426",0.763250566470274
"427",0.720585212454915
"428",0.722727497290708
"429",0.777335286371216
"430",0.766413562923442
"431",0.734100185809427
"432",0.735719038158502
"433",0.769939737444249
"434",0.728260462458999
"435",0.750002718563218
"436",0.784169322184988
"437",0.738822262475857
"438",0.679331001046725
"439",0.703778858570017
"440",0.744932749825813
"441",0.747114875742501
"442",0.747114875742501
"443",0.769297968738582
"444",0.765374101878052
"445",0.778163572569388
"446",0.778163572569388
"447",0.778163572569388
"448",0.771291819784148
"449",0.766432991424343
"450",0.762188528470785
"451",0.757185996862254
"452",0.768202662373696
"453",0.797015571047083
"454",0.83578267723905
"455",0.847804446585933
"456",0.847804446585934
"457",0.736235163050661
"458",0.749076416154763
"459",0.720143810969721
"460",0.735712976206951
"461",0.670123634024585
"462",0.740028906440635
"463",0.806778325722164
"464",0.847016542974523
"465",0.712418772668934
"466",0.761581496211446
"467",0.749429603840003
"468",0.768948744647906
"469",0.679106078862913
"470",0.702030313575821
"471",0.748978469068635
"472",0.769206550246417
"473",0.702793926866196
"474",0.749843664581589
"475",0.704131416579295
"476",0.832584654765985
"477",0.769603553032486
"478",0.813203749805451
"479",0.782438955186341
"480",0.758299213474351
"481",0.708707470992407
"482",0.708707470992407
"483",0.708707470992407
"484",0.75829921347435
"485",0.731521846876391
"486",0.731521846876392
"487",0.731521846876391
"488",0.731521846876391
"489",0.696073057480642
"490",0.696073057480642
"491",0.767180657455873
"492",0.767180657455873
"493",0.767180657455873
"494",0.756553030371867
"495",0.744325348381997
"496",0.817255984606566
"497",0.817255984606566
"498",0.817255984606566
"499",0.788497441708239
"500",0.794556921968282
"501",0.758755312532564
"502",0.792000209865625
"503",0.82411355995397
"504",0.781565140068642
"505",0.753728401806469
"506",0.786132613196191
"507",0.767803091464383
"508",0.767803091464383
"509",0.750620111563484
"510",0.750620111563484
"511",0.750620111563484
"512",0.785964668001836
"513",0.767451528795084
"514",0.747392374036423
"515",0.791563588199075
"516",0.791563588199075
"517",0.783170983480624
"518",0.819478652318792
"519",0.822456255418548
"520",0.782698127629994
"521",0.771207055711447
"522",0.782698127629994
"523",0.817670976129535
"524",0.817670976129535
"525",0.742276406513574
"526",0.742276406513574
"527",0.742276406513574
"528",0.778762880495698
"529",0.775068044902485
"530",0.766731283378935
"531",0.766731283378935
"532",0.766731283378935
"533",0.797613461947641
"534",0.74989669468584
"535",0.74989669468584
"536",0.749896694685841
"537",0.74989669468584
"538",0.74989669468584
"539",0.74989669468584
"540",0.74989669468584
"541",0.797613461947642
"542",0.797613461947641
"543",0.797613461947641
"544",0.797613461947641
"545",0.815653296103515
"546",0.815653296103515
"547",0.815653296103515
"548",0.74989669468584
"549",0.767913316565957
"550",0.798469611962299
"551",0.798469611962299
"552",0.837096798413581
"553",0.824858855415578
"554",0.829881777852639
"555",0.834179036959872
"556",0.808856092566117
"557",0.834827633521043
"558",0.834827633521043
"559",0.834827633521043
"560",0.834827633521043
"561",0.834827633521043
"562",0.834827633521043
"563",0.835115242900687
"564",0.835115242900686
"565",0.834827633521043
"566",0.834827633521043
"567",0.834827633521043
"568",0.834827633521043
"569",0.813375053604665
"570",0.835115242900686
"571",0.813294297916682
"572",0.813294297916682
"573",0.813294297916682
"574",0.797431881970678
"575",0.797431881970678
"576",0.797431881970678
"577",0.797431881970678
"578",0.797431881970678
"579",0.761930692390007
"580",0.761930692390007
"581",0.748462572533986
"582",0.783085971246796
"583",0.770875843986834
"584",0.770875843986833
"585",0.760665460178726
"586",0.760665460178726
"587",0.76967206841911
"588",0.769672068419109
"589",0.736240916528307
"590",0.743615193294902
"591",0.743615193294902
"592",0.778975833844355
"593",0.768763571649826
"594",0.768763571649826
"595",0.768763571649826
"596",0.768763571649826
"597",0.768763571649826
"598",0.768763571649826
"599",0.768763571649826
"600",0.768763571649826
"601",0.768763571649826
"602",0.768763571649827
"603",0.768763571649826
"604",0.768763571649826
"605",0.768763571649827
"606",0.768763571649826
"607",0.768763571649826
"608",0.772498607617197
"609",0.772498607617197
"610",0.772498607617196
"611",0.818944600053636
"612",0.818944600053637
"613",0.818944600053636
"614",0.79689917519729
"615",0.79689917519729
"616",0.796899175197291
"617",0.79689917519729
"618",0.79689917519729
"619",0.79689917519729
"620",0.813800748400048
"621",0.837560791454187
"622",0.813800748400049
"623",0.837560791454187
"624",0.816901189294456
"625",0.756017831163054
"626",0.824836511473994
"627",0.727006643251241
"628",0.771710809385723
"629",0.755659724917052
"630",0.787363619028789
"631",0.786173014587844
"632",0.782540059081532
"633",0.792132387314578
"634",0.792132387314578
"635",0.803886983402487
"636",0.760396029356398
"637",0.692712575721905
"638",0.692712575721905
"639",0.763852727401374
"640",0.692712575721905
"641",0.692712575721905
"642",0.701062357416044
"643",0.722015958730504
"644",0.757706868729128
"645",0.751998990199079
"646",0.757706868729128
"647",0.750254172056156
"648",0.754830616069218
"649",0.750254172056157
"650",0.720692382669041
"651",0.720692382669041
"652",0.720692382669041
"653",0.750254172056156
"654",0.750254172056156
"655",0.750254172056156
"656",0.750254172056156
"657",0.720692382669041
"658",0.720692382669041
"659",0.720692382669041
"660",0.712151270488075
"661",0.720692382669041
"662",0.720692382669041
"663",0.747527990263481
"664",0.71440204320499
"665",0.71440204320499
"666",0.71440204320499
"667",0.724090015048989
"668",0.724090015048989
"669",0.724090015048989
"670",0.724090015048989
"671",0.775498810297782
"672",0.756628424868123
"673",0.775498810297782
"674",0.775498810297782
"675",0.75654273986964
"676",0.757129261671089
"677",0.757129261671089
"678",0.75654273986964
"679",0.75654273986964
"680",0.750075643336842
"681",0.750075643336842
"682",0.751262703433039
"683",0.750075643336842
"684",0.750075643336842
"685",0.750075643336842
"686",0.751262703433039
"687",0.751262703433038
"688",0.751262703433039
"689",0.766775171228178
"690",0.751858578726894
"691",0.751858578726895
"692",0.751858578726894
"693",0.749051436147453
"694",0.774189537794101
"695",0.774189537794101
"696",0.7741895377941
"697",0.7741895377941
"698",0.7741895377941
"699",0.7741895377941
"700",0.755149381744362
"701",0.755149381744362
"702",0.762279370014411
"703",0.762279370014411
"704",0.75869153409435
"705",0.75869153409435
"706",0.75869153409435
"707",0.762472762647061
"708",0.766251132148902
"709",0.766251132148902
"710",0.762472762647061
"711",0.734291504891476
"712",0.734291504891476
"713",0.716529134875008
"714",0.712867039431901
"715",0.734580777900516
"716",0.749715249225332
"717",0.782588625554156
"718",0.834559713969615
"719",0.834660550521226
"720",0.822537585255107
"721",0.793067475080606
"722",0.803387471060333
"723",0.804077293525391
"724",0.788867688100286
"725",0.754686831422728
"726",0.783075784165369
"727",0.772492006515232
"728",0.786785680773775
"729",0.789555044911662
"730",0.772321708235548
"731",0.777714522376357
"732",0.838253178080257
"733",0.857295749896792
"734",0.857295749896792
"735",0.847140938198047
"736",0.855595109428297
"737",0.848456387707243
"738",0.846279170678438
"739",0.838775908060567
"740",0.841249629792722
"741",0.841249629792722
"742",0.841249629792722
"743",0.844778245274923
"744",0.84150705576974
"745",0.844778245274923
"746",0.814414913088251
"747",0.837787209123818
"748",0.837787209123818
"749",0.836072407139572
"750",0.835909555397941
"751",0.835909555397941
"752",0.827102570196085
"753",0.854701167189727
"754",0.841612904853726
"755",0.860275938984231
"756",0.850529525357835
"757",0.849000823960458
"758",0.854539014151717
"759",0.858037926918687
"760",0.862421131720931
"761",0.857713950890804
"762",0.849767775899725
"763",0.854164857900043
"764",0.857911541855734
"765",0.857911541855734
"766",0.854164857900043
"767",0.85896687007804
"768",0.822626856013582
"769",0.841057416820014
"770",0.829533758045906
"771",0.850083861819112
"772",0.829533758045906
"773",0.82142511605624
"774",0.856798275935867
"775",0.858342818610778
"776",0.850903005047841
"777",0.855570544935742
"778",0.869149970481909
"779",0.869149970481909
"780",0.862456545561425
"781",0.861389925194875
"782",0.862746397785872
"783",0.861939891642016
"784",0.869671301283628
"785",0.869671301283628
"786",0.874355570679906
"787",0.874355570679906
"788",0.874355570679906
"789",0.874355570679906
"790",0.874355570679906
"791",0.874355570679906
"792",0.874355570679906
"793",0.874355570679906
"794",0.874355570679906
"795",0.86819845319132
"796",0.86819845319132
"797",0.86819845319132
"798",0.86819845319132
"799",0.86819845319132
"800",0.869671301283628
"801",0.869671301283628
"802",0.863654136626054
"803",0.866592076799119
"804",0.863654136626054
"805",0.869671301283628
"806",0.869671301283628
"807",0.871849915021551
"808",0.871849915021551
"809",0.871849915021551
"810",0.869671301283628
"811",0.864381411315099
"812",0.868980472100345
"813",0.864381411315099
"814",0.871597342689295
"815",0.875320308241464
"816",0.875320308241464
"817",0.861357124329312
"818",0.866218079311573
"819",0.875320308241464
"820",0.875320308241464
"821",0.875320308241464
"822",0.871383167656228
"823",0.85459350886031
"824",0.85459350886031
"825",0.862068339151695
"826",0.85459350886031
"827",0.845187653377837
"828",0.851790622353329
"829",0.845187653377837
"830",0.847844770044384
"831",0.845187653377837
"832",0.845187653377837
"833",0.847844770044384
"834",0.848099335871481
"835",0.850068335516604
"836",0.850068335516604
"837",0.853491087354788
