"","AENZAC1","ALICORC1","ATACOBC1","BACKUSI1","BAP","BBVAC1","BVN","CASAGRC1","CORAREC1","CORAREI1","CPACASC1","CVERDEC1","ENDISPC1","ENGEPEC1","ENGIEC1","FERREYC1","GBVLAC1","IFS","INRETC1","MINSURI1","NEXAPEC1","PML","RELAPAC1","RIMSEGC1","SCCO","SIDERC1","TV","UNACEMC1","VOLCABC1"
"432",0.385771443676039,0.244990335252698,0.42111500710659,0.186124697780733,0.339345452971993,0.38893776752639,0.0661887434837864,0.244752337223284,0.395293450237375,0.388065283741023,0.0884307348033526,0.467791984482806,0.0937811325971534,0.0956410587243942,0.148845069409339,0.11544118280061,0.0895652602925047,0.161976262971705,0.0676709882877868,0.256385013091185,0.32676275411546,0.179908574413831,0.170859976872002,0.387326985867281,0.875444254204428,0.131656878385993,1,0.0917618288466338,0.721236590273839
"433",0.208659943924101,0.334473102977973,0.548982350692339,0.120736755849204,0.509610227416047,0.472844163289678,0.108928797651926,0.273551417261201,0.315058483995764,0.464020948165952,0.126845325368536,0.588039724293901,0.0969485717082196,0.137447037249039,0.190428625585761,0.181568036452897,0.105386522854933,0.266792147466824,0.0996207551863862,0.277978941931535,0.392831604227591,0.251431123856187,0.240206501972631,0.289164548642307,1,0.16593341834103,0.757001044149755,0.131990686216484,0.74679892420766
"434",0.259880228014949,0.233890277795162,0.270652516362802,0.0827041526055862,0.693413604086045,0.426308876464908,0.0471717877563901,0.202010886200663,0.151956111203983,0.398354510184066,0.0817945839876558,0.485930924416618,0.0477213269537129,0.0887258523135297,0.158692566404069,0.227509396609894,0.0719643271299139,0.259810199724649,0.253425816336438,0.216914457363713,0.359497228580297,0.0967667720770749,0.125220383870561,0.214356863177929,1,0.131612976185468,0.322340685976159,0.0850207828340323,0.635796407074389
"435",0.262467381292287,0.24291973533632,0.277379402299137,0.0663148740797441,0.699127396782723,0.428416422386019,0.0487501650887773,0.164244613329655,0.156718202458583,0.409309179022957,0.0853808710594848,0.393200595845354,0.0493133086870315,0.0929164004795218,0.160269990158378,0.230058803480584,0.0587227525022046,0.262487536406308,0.256076270198067,0.220674822124504,0.360841368946706,0.0993094740905758,0.128917874121852,0.171209240704812,1,0.135768381050627,0.387710944923751,0.0885461913938074,0.645154706776958
"436",0.195194752577043,0.496841826372658,0.16546987504198,0.0633680283622524,0.52940767026179,0.421275005425651,0.028169929288717,0.161130930089448,0.325596566878418,0.860147964603074,0.172388267740498,0.39162110653398,0.0284879764221657,0.187849775254317,0.155794013868009,0.173495614972017,0.0573685307806722,0.195923523444018,0.0243800690463419,0.129551873183674,0.356318900406053,0.0673997967685453,0.0753390213997901,0.165464367489696,1,0.281840888678595,0.380363731589745,0.179061616016222,0.382917509291092
"437",0.209414241862143,0.271957652610524,0.306901595661193,0.0901607303185414,0.555604495863092,0.433463083353047,0.0558350572317441,0.217501228661271,0.173037166021585,0.446953679484322,0.0965088932248925,0.513421152303234,0.0563630668268155,0.105181512147874,0.163966491723337,0.186181812046951,0.0792109111496421,0.210357182647393,0.0472283543442481,0.234500598800715,0.363925387424245,0.127862694630354,0.145752955083481,0.230188690556728,1,0.149933967983685,0.327189086385335,0.100236495130038,0.678071832292663
"438",0.199357701294517,0.224674632822233,0.360077179566938,0.0643396882309423,0.536504016471169,0.422699402845626,0.0618984058304198,0.165265831626959,0.181196300345323,0.478933467479877,0.0781423469506122,0.399770202663538,0.0624622365472545,0.313595080213166,0.156885333394723,0.176301006208752,0.0590517494102928,0.200314718362679,0.0530433423249986,0.277863671306055,0.357107612999126,0.146255942924147,0.164784550284684,0.167421236371049,1,0.158497549019653,0.383405774737873,0.0812192403103475,0.826608947995043
"439",0.19815236354681,0.21733815014447,0.350379365035426,0.0814961921767212,0.533385660055312,0.423672080507084,0.059657594716915,0.20094137284164,0.17556831121713,0.465680052463224,0.07536683982683,0.489394878859752,0.0601003031929373,0.306527851115809,0.156688758064243,0.174790561619168,0.0715496594303576,0.198235335901397,0.051237074329708,0.271110546264838,0.356131236142298,0.141778767300391,0.159125833149072,0.212583844531987,1,0.153594817404874,0.318661612077217,0.0784102564827451,0.810695700831321
"440",0.206200669800687,0.213806596931272,0.331233707021923,0.0816434653491193,0.553547574985554,0.418956704167813,0.0897325579002027,0.20156038753697,0.173035863432923,0.458744985886158,0.0740376843160021,0.489305736250888,0.0467360871265044,0.302698309856557,0.154464525917072,0.181014179977772,0.0719356668534738,0.238878399947335,0.0486574922289569,0.268055157156662,0.356042414255099,0.13444153137777,0.124245897967067,0.212824990502133,1,0.151422839838867,0.319270517492172,0.0771559563623332,0.799818757870876
"441",0.223457371478365,0.262880550017334,0.284986054666433,0.0894299586288372,0.584571004489426,0.430487416837896,0.099606696500352,0.21604088460381,0.167455637963214,0.434946355631954,0.0929518066253588,0.510616355261465,0.0422132116033774,0.101540223835148,0.162028561498915,0.194532050454092,0.0787003799493964,0.259846485389496,0.0439542158674369,0.226742715855792,0.363415417181425,0.118913954312115,0.109995574213099,0.228346726734255,1,0.146539611756545,0.32590362541742,0.0967880194616252,0.662703237188963
"442",0.216653222626201,0.2694850890768,0.302456327112592,0.0901687128509685,0.565098999576164,0.43170120218778,0.0543570072370462,0.217464447291251,0.171432029728364,0.444455404312234,0.0954769319115074,0.512591398213284,0.0544827921017117,0.104198920207704,0.162974704462956,0.189104893276698,0.0793674280562908,0.215380946930031,0.047146099740024,0.231130732108715,0.362687858071869,0.126688244703871,0.141710263101849,0.229801770998456,1,0.150044515951466,0.326553988527601,0.0993942503799516,0.674144066725387
"443",0.21156419467648,0.249205916551737,0.278799292457338,0.0873602470444429,0.555696438592656,0.49943824344188,0.0493194749791931,0.212206168825735,0.160098081452184,0.417954862128544,0.0876235642537176,0.504860837086704,0.0495533524774888,0.0956632059483984,0.184806473426845,0.184693028415348,0.0768970258837633,0.210279486929862,0.182776658118202,0.221692099003426,0.360842881507804,0.0998786838915435,0.129246926488064,0.224189185380672,1,0.140149129735442,0.324321648381138,0.0912077564984046,0.649172004126842
"444",0.209852153309515,0.249571108130393,0.281994727214932,0.0879776724789009,0.553652019735915,0.503384804069465,0.050000737757485,0.214032108978687,0.160542024673898,0.418814425545008,0.0878480912504987,0.507564620065974,0.0502489406051868,0.0954339858328588,0.186438577668267,0.183349686717209,0.0777744057586339,0.209068920495782,0.185253609678063,0.222539620616776,0.358765723429034,0.103492630498447,0.131011594155094,0.225606667346162,1,0.140368570345814,0.320488848084088,0.0915626171261882,0.650718213814383
"445",0.210616039846526,0.247847119844296,0.276820357992577,0.0883838775322883,0.555250830191909,0.504215076362595,0.0483418724377883,0.21542101452925,0.159671138768555,0.416218401184897,0.0872506107983008,0.509069812740829,0.0488075299385441,0.0949087968844346,0.186897539357959,0.184057492457674,0.0785039488416345,0.209708737373122,0.185709654294916,0.220807670879656,0.359048861199367,0.100653217254358,0.127212395731348,0.226509154440497,1,0.139918982986662,0.319730834053299,0.0908043982473872,0.646476818546223
"446",0.210674519080347,0.249500553828604,0.276932741982119,0.0883370525769541,0.555563490595781,0.503854220201664,0.0484103780096859,0.215417061366513,0.160337999643077,0.418036732325012,0.0883114021409909,0.509012834372085,0.0487910261973067,0.0951453535062862,0.186716767389155,0.184510229478739,0.0785240200635852,0.209903214069776,0.185461151795982,0.220954391929833,0.359075278742459,0.100617376943819,0.127206909838829,0.226429837969513,1,0.141050176634813,0.319681969369036,0.0911679146989743,0.647071287425972
"447",0.21177944002241,0.250577987183457,0.278216446864637,0.0878443159644816,0.557174026218232,0.503495232278022,0.0486372495225525,0.215344674289374,0.161063836973687,0.41974587277221,0.088772774828469,0.508770447408439,0.0493873462933396,0.095768137447701,0.186055317409226,0.185226397961251,0.07849998142612,0.210447869773967,0.186010387435077,0.220790154460459,0.359190023535333,0.102198429779059,0.128030148167396,0.226062189396862,1,0.141947218960326,0.319113545887313,0.0916406093470167,0.647682028263721
"448",0.205551183209882,0.234141761401638,0.265777052779429,0.233519916508089,0.542104423442238,0.493355874793797,0.0456077914320853,0.25459459235419,0.151604806413336,0.397121465387168,0.0826016950122703,0.60404927777031,0.0465196454890881,0.0887418814115797,0.181266849238596,0.17801898094916,0.0922919782163732,0.203029658790165,0.180301852187144,0.212016817746666,0.358862308716367,0.0970718022700864,0.120959639695467,0.227069678554338,1,0.132898612277539,0.314527642956606,0.0852797523965841,0.626933919739114
"449",0.214755599138107,0.27639568933944,0.294314942943607,0.0682615246788818,0.560436138990586,0.509692695191159,0.0528159362282166,0.172483347817625,0.174934314110353,0.450546731295329,0.0990259392273995,0.403827833421251,0.0540821173585515,0.106555692383694,0.190561943402149,0.186795699706542,0.0637577362415111,0.21325884248765,0.190035167114143,0.230866689551334,0.363303654707719,0.109353525336836,0.138032143569913,0.173737839751687,1,0.153383112691786,0.386517261621519,0.10238631434705,0.671214634945628
"450",0.216598131904766,0.276486954454967,0.296370268975867,0.068321760725568,0.56586103866872,0.506630645006244,0.053776986611897,0.172592236254425,0.174932209840584,0.450480353930491,0.0989496798862084,0.403879787334243,0.0546300961594451,0.106644114343621,0.188419006261318,0.189422706079754,0.0638264015258839,0.216959474841997,0.18844836717741,0.231651067678813,0.363952454156744,0.110610139319075,0.139564826661006,0.173829794405278,1,0.153402966075916,0.386529540861189,0.102416946982444,0.670786240878592
