"","V1"
"179",0.790064109418869
"180",0.770795012018152
"181",0.770795012018152
"182",0.754952539262849
"183",0.754952539262849
"184",0.76653103632879
"185",0.761071173768242
"186",0.812393070561641
"187",0.778224713517175
"188",0.794543293811281
"189",0.778224713517175
"190",0.787877402270238
"191",0.767885782187529
"192",0.76788578218753
"193",0.767885782187529
"194",0.812333228529401
"195",0.811868919109927
"196",0.811868919109927
"197",0.775692439680636
"198",0.764414070624692
"199",0.775692439680635
"200",0.775692439680636
"201",0.810975008589702
"202",0.810975008589703
"203",0.782957223269863
"204",0.782957223269863
"205",0.799249805618289
"206",0.792125511645962
"207",0.720426101218643
"208",0.720426101218643
"209",0.720426101218643
"210",0.776456134031529
"211",0.792125511645961
"212",0.778939234577075
"213",0.735122810734128
"214",0.735122810734128
"215",0.780159403121092
"216",0.796529684262655
"217",0.809020341442976
"218",0.804519014238272
"219",0.801616132059704
"220",0.804519014238271
"221",0.804563109513828
"222",0.804563109513828
"223",0.802789270231017
"224",0.802789270231017
"225",0.802789270231018
"226",0.802789270231018
"227",0.805874233336484
"228",0.804349650456434
"229",0.804349650456434
"230",0.802789270231018
"231",0.802789270231018
"232",0.801616132059704
"233",0.797593796748544
"234",0.801616132059704
"235",0.801616132059704
"236",0.787609917471256
"237",0.801616132059704
"238",0.76601853337325
"239",0.76601853337325
"240",0.805365733091189
"241",0.805365733091189
"242",0.811877953256338
"243",0.821310830278665
"244",0.813332652830006
"245",0.813332652830006
"246",0.795629520266963
"247",0.795629520266963
"248",0.795629520266963
"249",0.795629520266963
"250",0.795629520266963
"251",0.795629520266963
"252",0.795629520266963
"253",0.795629520266963
"254",0.817160840458751
"255",0.842391711757821
"256",0.817160840458751
"257",0.842391711757821
"258",0.842391711757821
"259",0.842391711757821
"260",0.830176197187993
"261",0.830176197187993
"262",0.842391711757821
"263",0.842391711757821
"264",0.842391711757821
"265",0.856801302025528
"266",0.826463606954455
"267",0.847201631785967
"268",0.84418199235694
"269",0.84418199235694
"270",0.84418199235694
"271",0.845203023899591
"272",0.83887411854975
"273",0.83887411854975
"274",0.83887411854975
"275",0.84837650737783
"276",0.824995321697149
"277",0.849490881999263
"278",0.849490881999262
"279",0.849490881999262
"280",0.848186197884069
"281",0.826087339095755
"282",0.827611189495935
"283",0.849380064155284
"284",0.849380064155284
"285",0.848984096497829
"286",0.848984096497829
"287",0.848984096497829
"288",0.852083971563813
"289",0.849410113119919
"290",0.849410113119919
"291",0.848431607613363
"292",0.848431607613363
"293",0.848431607613363
"294",0.856534855436879
"295",0.856534855436879
"296",0.858695744149644
"297",0.858695744149644
"298",0.858695744149644
"299",0.830371411964852
"300",0.826109611100041
"301",0.826505531558929
"302",0.817936068394782
"303",0.851526870966029
"304",0.851526870966029
"305",0.851526870966029
"306",0.841758030857341
"307",0.848671995956617
"308",0.823067169612172
"309",0.831946263952023
"310",0.831946263952023
"311",0.816559357309631
"312",0.814771223330804
"313",0.814771223330804
"314",0.803653098260382
"315",0.814771223330804
"316",0.836055756753255
"317",0.803465797130629
"318",0.800207989546979
"319",0.800897389466117
"320",0.799606727544245
"321",0.810352454624087
"322",0.830770147780964
"323",0.839125481632068
"324",0.839473798963663
"325",0.835471227993531
"326",0.799330996776874
"327",0.789497298607018
"328",0.790501209449089
"329",0.806520862956742
"330",0.806520862956742
"331",0.806520862956742
"332",0.805766899660971
"333",0.804557815905732
"334",0.804557815905732
"335",0.789720250039518
"336",0.789720250039518
"337",0.789720250039518
"338",0.789720250039518
"339",0.786270098560183
"340",0.786270098560184
"341",0.786270098560183
"342",0.794121705847388
"343",0.767134606786721
"344",0.810493969954775
"345",0.779573505395967
"346",0.796795491787802
"347",0.796795491787802
"348",0.77683646407675
"349",0.755644060691494
"350",0.745701153430703
"351",0.789451893909648
"352",0.790642139242311
"353",0.790141996866919
"354",0.733187094822044
"355",0.727965121472745
"356",0.739747877377175
"357",0.768906364337169
"358",0.768906364337168
"359",0.756073247862234
"360",0.773686826848226
"361",0.752186155619841
"362",0.752566393649517
"363",0.762779810899589
"364",0.773405288758706
"365",0.773686826848226
"366",0.781783201688179
"367",0.781964393284422
"368",0.817936570263785
"369",0.802581085771365
"370",0.80224209707385
"371",0.799288830124897
"372",0.796493039650261
"373",0.789639526620103
"374",0.798238795227848
"375",0.796493039650261
"376",0.796493039650261
"377",0.789639526620103
"378",0.765320766793836
"379",0.754178341247126
"380",0.796695314764952
"381",0.796695314764952
"382",0.766855060456955
"383",0.783941057890326
"384",0.70027284276883
"385",0.83325902358143
"386",0.824079368479475
"387",0.818095256612358
"388",0.818095256612357
"389",0.818095256612357
"390",0.755942760505818
"391",0.699176140318736
"392",0.744329528722068
"393",0.726340246529448
"394",0.793293774869452
"395",0.790060108425427
"396",0.782550006452754
"397",0.782550006452754
"398",0.782550006452754
"399",0.79607989673242
"400",0.791294919900444
"401",0.781483739970886
"402",0.783570562079117
"403",0.731907410152469
"404",0.710709456463561
"405",0.78462317358773
"406",0.78462317358773
"407",0.648544895143144
"408",0.719449836214683
"409",0.674467301336157
"410",0.711065232585508
"411",0.722091336938668
"412",0.720931693386422
"413",0.737030282724053
"414",0.696018399626174
"415",0.712173572000287
"416",0.712173572000286
"417",0.712173572000286
"418",0.789536791689671
"419",0.750738755071187
"420",0.702376809423564
"421",0.701645099340796
"422",0.639242201340462
"423",0.733917397946033
"424",0.755176530646018
"425",0.735324888265214
"426",0.702500926847466
"427",0.702500926847466
"428",0.715899502618125
"429",0.728760713218333
"430",0.719575773406102
"431",0.728760713218333
"432",0.748466379174444
"433",0.728181254088041
"434",0.796474480067118
"435",0.798007636548995
"436",0.796863912380048
"437",0.797498197937083
"438",0.788704925468905
"439",0.787387566431462
"440",0.78898250605105
"441",0.798624604150192
"442",0.797498197937082
"443",0.798828928598106
"444",0.798828928598106
"445",0.798828928598106
"446",0.798828928598106
"447",0.798828928598106
"448",0.797772797388435
"449",0.800364261418256
"450",0.800364261418256
"451",0.784329841359594
"452",0.802399697365858
"453",0.802399697365858
"454",0.786829505602188
"455",0.785907508712407
"456",0.785907508712407
"457",0.784992745460117
"458",0.819124365274959
"459",0.797560759032733
"460",0.790135748078653
"461",0.795820184075359
"462",0.795071259709274
"463",0.764992150084596
"464",0.776299545271183
"465",0.820399394365924
"466",0.776299545271183
"467",0.817517814785054
"468",0.829479970064827
"469",0.839335813376459
"470",0.805265754095335
"471",0.805265754095335
"472",0.804051611481006
"473",0.827575451867336
"474",0.80679165104747
"475",0.808890612949556
"476",0.822683182762507
"477",0.804212199830787
"478",0.765376429626607
"479",0.780430327100886
"480",0.803643820247018
"481",0.807159753759618
"482",0.807159753759618
"483",0.791982573409243
"484",0.782910724516431
"485",0.802213938645853
"486",0.802213938645853
"487",0.802213938645853
"488",0.798233198831331
"489",0.798233198831331
"490",0.799704075391998
"491",0.799704075391998
"492",0.794769336470059
"493",0.800640543888037
"494",0.785928603776451
"495",0.779805948119726
"496",0.779805948119727
"497",0.779805948119728
"498",0.779805948119727
"499",0.779805948119727
"500",0.78592860377645
"501",0.779805948119727
"502",0.811427067410757
"503",0.811427067410757
"504",0.757528695211945
"505",0.814942143961349
"506",0.82910203736424
"507",0.831072004738344
"508",0.831072004738344
"509",0.827704267707021
"510",0.827927052169956
"511",0.825817828413831
"512",0.828358737186399
"513",0.828806112580458
"514",0.828806112580459
"515",0.828806112580459
"516",0.831072004738344
"517",0.831072004738344
"518",0.831072004738344
"519",0.831072004738344
"520",0.828806112580459
"521",0.830821677266362
"522",0.854080394183076
"523",0.852502965995759
"524",0.852502965995759
"525",0.824000077957104
"526",0.84317099679041
"527",0.851312791088332
"528",0.836322473283105
"529",0.851312791088332
"530",0.85534814403575
"531",0.855348144035751
"532",0.875415576436441
"533",0.860293448788981
"534",0.860293448788981
"535",0.860293448788981
"536",0.86029344878898
"537",0.858247335657442
"538",0.85872565623761
"539",0.848258640217101
"540",0.848258640217102
"541",0.826643462286356
"542",0.795816005382135
"543",0.836033517341229
"544",0.838020336304886
"545",0.811166671895591
"546",0.818154021980314
"547",0.818154021980314
"548",0.86506298127855
"549",0.818154021980314
"550",0.841961408044575
"551",0.844052423922063
"552",0.844052423922062
"553",0.868717789908259
"554",0.852378717118424
"555",0.836570072189067
"556",0.839614046588747
"557",0.839614046588746
"558",0.839614046588746
"559",0.839614046588746
"560",0.852935091714188
"561",0.88739800911832
"562",0.886899223851534
"563",0.886899223851534
"564",0.888252588923049
"565",0.888252588923049
"566",0.888252588923049
"567",0.888252588923049
"568",0.888252588923049
"569",0.891014462481225
"570",0.891014462481225
"571",0.888252588923049
"572",0.882631178522609
"573",0.882631178522609
"574",0.882631178522609
"575",0.875732775155792
"576",0.875732775155792
"577",0.875732775155792
"578",0.836064745546268
"579",0.867508429125924
"580",0.867508429125924
"581",0.867508429125924
"582",0.860491130201876
"583",0.860491130201876
"584",0.860491130201876
"585",0.860491130201876
"586",0.860491130201876
"587",0.860491130201876
"588",0.840587228343618
"589",0.840587228343618
"590",0.840587228343618
"591",0.854688875721686
"592",0.854688875721686
"593",0.854688875721686
"594",0.840587228343619
"595",0.770519192321523
"596",0.840587228343618
"597",0.840587228343619
"598",0.840587228343618
"599",0.803074658536258
"600",0.803074658536259
"601",0.803074658536258
"602",0.803074658536258
"603",0.803074658536258
"604",0.803074658536258
"605",0.795135323071824
"606",0.799369888228706
"607",0.798477946606027
"608",0.798477946606027
"609",0.798477946606027
"610",0.831080945822476
"611",0.82191030849494
"612",0.82191030849494
"613",0.82191030849494
"614",0.775660959287553
"615",0.759083592471333
"616",0.791566278911984
"617",0.791566278911984
"618",0.791566278911984
"619",0.8219532036478
"620",0.821953203647799
"621",0.8219532036478
"622",0.82441142566498
"623",0.824411425664981
"624",0.810304773138027
"625",0.806955914200119
"626",0.804508296428948
"627",0.806955914200119
"628",0.806955914200118
"629",0.806955914200119
"630",0.802182079622688
"631",0.832987296932966
"632",0.76932653648931
"633",0.733310490598646
"634",0.756727605869128
"635",0.756727605869128
"636",0.655038781949966
"637",0.712110977048544
"638",0.709659548085693
"639",0.709659548085693
"640",0.674466175830443
"641",0.678168358733147
"642",0.8395105197898
"643",0.839510519789799
"644",0.8395105197898
"645",0.833056800161575
"646",0.83056110822438
"647",0.736568249834138
"648",0.736568249834138
"649",0.736568249834138
"650",0.736568249834138
"651",0.736568249834138
"652",0.736568249834138
"653",0.744546380952329
"654",0.744546380952328
"655",0.744546380952329
"656",0.744546380952328
"657",0.712187158348745
"658",0.712187158348746
"659",0.712187158348745
"660",0.712187158348745
"661",0.712187158348745
"662",0.712187158348745
"663",0.712187158348745
"664",0.712187158348746
"665",0.712187158348745
"666",0.802267109223784
"667",0.802267109223784
"668",0.802267109223784
"669",0.804528918865564
"670",0.804528918865564
"671",0.804528918865564
"672",0.804528918865564
"673",0.804528918865564
"674",0.804528918865564
"675",0.804528918865564
"676",0.796859688268731
"677",0.804528918865564
"678",0.796859688268731
"679",0.804528918865564
"680",0.751992114852401
"681",0.751992114852401
"682",0.751992114852401
"683",0.751992114852401
"684",0.751992114852401
"685",0.751992114852401
"686",0.763482481842607
"687",0.763482481842607
"688",0.771799485037507
"689",0.771799485037507
"690",0.771799485037507
"691",0.804616802612919
"692",0.803894042846456
"693",0.796609553927382
"694",0.79660955392738
"695",0.796609553927381
"696",0.79660955392738
"697",0.752502787535743
"698",0.752502787535743
"699",0.793429181017306
"700",0.752502787535743
"701",0.775093644298831
"702",0.781000793325752
"703",0.784788473130101
"704",0.745634533273044
"705",0.750057816718047
"706",0.750057816718047
"707",0.766046151568588
"708",0.750057816718047
"709",0.766046151568588
"710",0.761356275450669
"711",0.758346346652778
"712",0.775180476742242
"713",0.810675056681588
"714",0.826491350550675
"715",0.690792300649613
"716",0.791602734454103
"717",0.778474292273163
"718",0.788465044583069
"719",0.815488788823016
"720",0.795936159457047
"721",0.762902012530801
"722",0.733947406713474
"723",0.766671426430229
"724",0.810864450086576
"725",0.776348868970403
"726",0.764524163548575
"727",0.799875465441805
"728",0.794098920558201
"729",0.794098920558202
"730",0.760136185444892
"731",0.760136185444892
"732",0.795443618684457
"733",0.795443618684457
"734",0.795443618684457
"735",0.77621650740928
"736",0.787456450780386
"737",0.745901588931539
"738",0.789045855297346
"739",0.78597423470319
"740",0.797983713563728
"741",0.828860213716087
"742",0.818817300687642
"743",0.775360587787843
"744",0.807070326847131
"745",0.818817300687642
"746",0.818817300687642
"747",0.811337968275244
"748",0.824041739499134
"749",0.796311573685701
"750",0.80001667114504
"751",0.784799619700922
"752",0.758290778602808
"753",0.786047421419594
"754",0.780089698070642
"755",0.806979014556308
"756",0.778237670476079
"757",0.767688815236161
"758",0.76768881523616
"759",0.773243744183858
"760",0.786800270188268
"761",0.81318927417512
"762",0.791410260329629
"763",0.785521171005567
"764",0.761962573751266
"765",0.706933732166292
"766",0.706933732166291
"767",0.758253939291773
"768",0.80506148551883
"769",0.767110264960569
"770",0.765423276943739
"771",0.765423276943739
"772",0.761588264747992
"773",0.715127798225934
"774",0.761082334569987
"775",0.711345518529429
"776",0.818728829731177
"777",0.842156600614678
"778",0.754436016390709
"779",0.784605021607663
"780",0.831514275701619
"781",0.828131679196332
"782",0.823619629258392
"783",0.827337405376643
"784",0.789195357045261
"785",0.831587720146204
"786",0.793487838629611
"787",0.802333268282673
"788",0.829167331671717
"789",0.778057821695305
"790",0.778057821695305
"791",0.778057821695305
"792",0.778057821695304
"793",0.78940271001534
"794",0.78940271001534
"795",0.78940271001534
"796",0.7653375205841
"797",0.7653375205841
"798",0.761046873849455
"799",0.761046873849455
"800",0.761046873849455
"801",0.76346490120133
"802",0.763464901201331
"803",0.76346490120133
"804",0.75583224295602
"805",0.727744328389012
"806",0.720610874247488
"807",0.76346490120133
"808",0.76346490120133
"809",0.764752439256998
"810",0.819583545569299
"811",0.819583545569299
"812",0.793008124273856
"813",0.788638271354734
"814",0.793008124273856
"815",0.793008124273856
"816",0.788638271354734
"817",0.788638271354734
"818",0.788638271354734
"819",0.733272403779094
"820",0.724697893205455
"821",0.724697893205456
"822",0.729237311475775
"823",0.729237311475775
"824",0.729237311475775
"825",0.750513807078949
"826",0.75051380707895
"827",0.750513807078949
"828",0.750513807078949
"829",0.747790313864733
"830",0.753313868715545
"831",0.758157158319427
"832",0.762241777871014
"833",0.793262700530322
"834",0.782287278630752
"835",0.780538369951211
"836",0.794023433404359
"837",0.78745933619537
