"","AC","ALFAA","ALSEA","AMXL","ASURB","BBAJIOO","BIMBOA","BOLSAA","CEMEXCPO","CUERVO","ELEKTRA","FEMSAUBD","GAPB","GCARSOA1","GCC","GFINBURO","GFNORTEO","GMEXICOB","GRUMAB","KIMBERA","KOFUBL","LABB","LIVEPOLC","MEGACPO","OMAB","ORBIA","PE&OLES","PINFRA","Q","RA","SITESB1","TLEVICPO","VESTA","WALMEX"
"730",0.0122699230120992,0.0243530944778286,0.0476649019348984,0.0229971643750098,0.135582351451786,0.372674113187897,0.145923535351474,0.219766358351603,0.38272385602768,0.0257160500000696,0.00432095482112879,0.0716415516736162,0.378524347172673,0.145579750461577,0.13446166531424,0.412536060448938,1,0.0131317472082714,0.00200222034059349,0.0044778103776948,0.0299815029870662,0.083543630825524,0.0678372146319242,0.428825216418978,0.0879947581313874,0.341616441175939,0.0054027021837159,0.0113045232072631,0.083878391186691,0.121064716671309,0.0112792105374492,0.031827096678596,0.330722927167005,0.343519216834706
"731",0.0557061464423146,0.0400669876935844,0.0540931217942013,0.0963675836177966,0.14828036450267,0.389566111258473,0.207092089256163,0.142666628320546,0.398687679716354,0.0423619321709591,0.0202986696666661,0.290740210480738,0.501925711870812,0.21144210003593,0.143618015626241,0.563390130826341,1,0.0600507481173661,0.00992108259364088,0.0211685880818981,0.129660623967545,0.0565359526640397,0.106548941781393,0.25728169405934,0.116197496561715,0.353198031452336,0.0259004677777165,0.0512944470281033,0.0559950208210584,0.131281739115465,0.0508317862497496,0.138266928334466,0.348053100383483,0.355108175481771
"732",0.0760917396837833,0.254283174629751,0.0716025091912437,0.128896663804585,0.195147463823811,0.108296321327458,0.282413170889365,0.200068695426583,0.403193970094219,0.127956679860082,0.0279117529927673,0.386394801428615,0.656321112615525,0.274802746387163,0.146131797531694,0.763182155426571,1,0.0819348127704074,0.013827134470145,0.029092538200262,0.174838164216813,0.0800148773239124,0.320536388574241,0.353732626393238,0.152227279138944,0.356041970889176,0.0357426312237886,0.0701311976390833,0.0793546255909635,0.0366470317418898,0.0687473057250764,0.186207211996508,0.350394904002424,0.364376488199755
"733",0.0758726905122479,0.25373791287912,0.0713838919745433,0.128238960483319,0.194707561969996,0.107524864941604,0.279862723152923,0.1984902464721,0.403155725624275,0.126383168840675,0.0278157905462423,0.385368158808012,0.655276496704013,0.27248583084339,0.146111262215574,0.758183651117037,1,0.0817527005436716,0.0137897599758481,0.0290392900655681,0.174327488765201,0.0794166514744965,0.317411261957487,0.350911189529846,0.151987955619575,0.35588346221339,0.0356512798276878,0.0698887499543422,0.078717459866166,0.0364471483434291,0.0686845612416406,0.185860752287789,0.350168968273828,0.368027633858772
"734",0.0912493858164343,0.276655319878883,0.0797666780806311,0.147746570205026,0.213605277057035,0.113108283684033,0.234630272020627,0.174722727962596,0.413670933778114,0.0486982353525612,0.0341146051507745,0.436191607040745,0.702006784722313,0.280137600297201,0.152302439990306,0.6240708707449,1,0.0985810342989069,0.0173267459302107,0.0355700828049997,0.204617030388067,0.0712322331343134,0.120155074070186,0.298432076260915,0.165823180624604,0.362248135090765,0.0440344318203544,0.0841242492809892,0.0705041951433091,0.0390583411680821,0.0824663294312049,0.218334048402039,0.356474766799148,0.374593574471766
"735",0.0146533358592497,0.182274567168395,0.0507782351813289,0.0298866273569646,0.139092962906928,0.393858484953882,0.205228725662047,0.142208493837989,0.40043135726379,0.033023631838962,0.00531748541924079,0.0758921795519165,0.4731143747393,0.199931487825655,0.143659567727221,0.558747401955518,1,0.0130894251897293,0.0021973831905577,0.00560950631012408,0.0338945906793194,0.0569494238913702,0.0819454925512558,0.255763284434154,0.13541088342997,0.353623271709022,0.00570722585348286,0.0134812772909106,0.0544790221005308,0.132948873391573,0.0108289586311681,0.0293759613522542,0.348179985901089,0.365068735239491
"736",0.0301465030617324,0.0167439507957536,0.0512817335256946,0.0415237121595174,0.133309220359266,0.0272783208580865,0.26547676066997,0.211096978079276,0.430132095130731,0.0610489704052982,0.0115848308886033,0.099820582059558,0.422442861799749,0.321448676868918,0.161398737343714,0.683792355872104,1,0.473133566215316,0.0927015737589202,0.012170539142284,0.0648385576898745,0.0889719367451474,0.142763401319935,0.34480895091007,0.138926644835838,0.373012546052959,0.224875158399486,0.0278098032360269,0.0842774168413243,0.00971126111054579,0.0161436117432839,0.041412563363996,0.367041090287663,0.123699911712547
"737",0.0633949590732173,0.0311843886404079,0.0623197784627506,0.0739793751298692,0.154701958079646,0.0571867259818868,0.300928587509194,0.138605845165431,0.456342787217177,0.0822174636544118,0.0255900655570531,0.16644111246225,0.46472175933742,0.384732125633556,0.179474609895452,0.736357965273694,1,0.25692729203636,0.0562792533418789,0.0268434702694912,0.127738800449532,0.0611892083768797,0.183533374246936,0.294119816162579,0.181981531690571,0.49830259704602,0.130294360860278,0.0586456571334802,0.265810916791052,0.0213578861682419,0.0299565020026226,0.0736285854722986,0.49055277606885,0.155828232160506
"738",0.055266128371504,0.0239811962588185,0.0523670688321065,0.0593063960975041,0.135942936398278,0.0291991785639553,0.250496847990596,0.0868414732547372,0.429158371964976,0.0585722317330391,0.0124252182846679,0.142422531209677,0.434744845141154,0.305604243192335,0.160572560733987,0.639887742553592,1,0.386855400817658,0.0758817494089101,0.326707769800865,0.0691156379827073,0.340959050823108,0.137291390287611,0.244603819210707,0.158086939185249,0.804350633793005,0.183816768583921,0.029744491981208,0.216666092646445,0.0104023945979064,0.0231423600830148,0.0592952918759918,0.446891988793686,0.117282492729133
"739",0.282443988776563,0.0379264322748272,0.0831241030901198,0.0901238872936874,0.12672423238785,0.0661388448957962,0.329108420255949,0.0969442642529738,0.450452308062254,0.122064354199281,0.0348784987596216,0.207351168447679,0.458756840745307,0.586095291850456,0.174465614375201,0.815859397125705,1,0.248358771784211,0.0526202005559936,0.116983295188016,0.111717478097648,0.015176965732093,0.275887823604697,0.321306283623886,0.19353827713219,0.493101772831903,0.123517265513522,0.0408833704642229,0.234430550617106,0.0243970101372723,0.0361349794493844,0.0895808326638855,0.464010525893535,0.233130302626955
"740",0.281817283290146,0.0373792443971877,0.0819701094537689,0.0888808677307429,0.125978848381951,0.0650148658828944,0.330203356025578,0.0966114972108371,0.451601310605503,0.121574688217704,0.0342959283925129,0.204756647281321,0.457113593109657,0.585273367544318,0.175213756265624,0.817033731331494,1,0.247066604435817,0.0519288239634032,0.116685629340577,0.110065829471721,0.0149083074464165,0.275124771481768,0.321851921691101,0.191929055946473,0.491886982108646,0.122466871443494,0.0402384927400378,0.233924633436896,0.0239091732365746,0.0356233033561153,0.0884988000905314,0.463633226569611,0.232997753004413
"741",0.482607913439301,0.0232821834941767,0.0508951428635109,0.0552529824501458,0.077411079840791,0.0407764577917357,0.32950250632226,0.0581187287457105,0.276855708218935,0.208506193493132,0.0215595626262328,0.127015152812179,0.279998292228713,1,0.107799000443209,0.816181910991199,0.608494839219956,0.247844200656976,0.0523027249249869,0.200741701501889,0.0685931512865072,0.0093804964207584,0.470564875908083,0.320942391358563,0.118372872205053,0.493270614198992,0.123355289281765,0.0250561726864161,0.141585533327422,0.0150606462576994,0.0223410578960246,0.0550586459020798,0.281508543554181,0.399082356120695
"742",0.481760909146094,0.184199358483688,0.401167800235809,0.436681291165334,0.0535132797826546,0.240545152928476,0.0677542795496917,0.0319688977514051,0.0872930200714582,0.0248957293471746,0.131419584717096,1,0.192903244168995,0.120280365613389,0.0338597007309293,0.167807707001763,0.192093355522681,0.0297494523281292,0.00627182871542197,0.200775427685042,0.529706665943102,0.0572601946285275,0.0566094608100521,0.0787051967553321,0.413569942667475,0.0592023033023233,0.0147974346820966,0.250203296094957,0.046695969417477,0.10881269160523,0.17576665233793,0.432469977351593,0.0701698989079267,0.0476945168336122
"743",0.435650383009782,0.158093131353583,0.137769373042912,0.39935892138862,0.0241080118775042,0.181659837532399,0.302265095531945,0.200332418222662,0.353685110947091,0.155431451459593,0.073818450876136,1,0.0931458571709513,0.724078766997361,0.128680474049414,0.79422817902387,0.846546921138853,0.140611582469451,0.173406078654924,0.167718159061249,0.452347986298325,0.0822050389039131,0.375573781007584,0.438137844968686,0.364089125309307,0.321164997265952,0.053908642256677,0.184910255092204,0.288617817269687,0.0625265949730646,0.151642571626147,0.397220510570164,0.287467623761086,0.271188085089012
"744",0.445825824262932,0.162548963875554,0.0497377553623516,0.407649076575043,0.0253362876417134,0.197877723308311,0.208610707809954,0.115527142531542,0.319981222432194,0.00692644299105322,0.0798468353954237,1,0.0964614325536374,0.329364470801285,0.118477561994138,0.538843720762445,0.751148852003945,0.0705925370590111,0.0165527227973854,0.174293394408968,0.469190117855406,0.0479354624517089,0.137694251281586,0.246963981269018,0.370814026101174,0.150652842163015,0.0341609011156597,0.196239211079561,0.0337285816202954,0.0829281745551526,0.155126224093029,0.404363888578106,0.259814142639373,0.125828758735265
"745",0.28655151458278,0.28580768113177,0.137524953005225,0.701785193516637,0.0166308158274711,0.133123095208217,0.394565006996397,0.22856689835466,0.215767501111382,0.0171626468445942,0.0548576275786351,0.625820930586471,0.0619465358095035,0.703119863284577,0.0816281886124863,1,0.494028910623582,0.161630861572578,0.0402799967261634,0.114580020526308,0.306559169843368,0.0967050749959222,0.370556991327343,0.473326943423583,0.235660236847886,0.332565793845566,0.0809802346909058,0.132122997377257,0.0237820085414407,0.0573115871095472,0.146919472667018,0.228855927501092,0.175044811122884,0.274308238892062
"746",0.29099301538011,0.287157560175651,0.134450905875157,0.704597063104799,0.0167635285119425,0.135180223749399,0.392536450827501,0.229538172117561,0.216579953681571,0.0167822765301307,0.055536728553653,0.632668346702566,0.0625753822581116,0.705074203089472,0.0822527235838254,1,0.49468174949169,0.16015590891063,0.0394329322096023,0.116175525325344,0.310748673552733,0.0971061785927864,0.371943263036871,0.474255887040918,0.238577598919138,0.331345676126753,0.0794533066245267,0.134045858711767,0.024210381887038,0.0583293277914498,0.148732330579643,0.231069211276792,0.175801669336703,0.277531555463484
"747",0.241548949804861,0.264575171590123,0.0880274235059662,0.653957989904449,0.0133350067427934,0.108007897842401,0.380904543085018,0.173828758684957,0.369292139510302,0.0389717223173663,0.0545005746783611,0.541599390323583,0.0510528524941391,0.485021237646,0.137676965351622,1,0.865292290840433,0.407337949803475,0.0938877735524228,0.0943780148454356,0.255221197568214,0.0227425171133808,0.248113040284926,0.443554171566197,0.199479068024021,0.327423227416554,0.195728966782762,0.111273221383238,0.0184063701892716,0.0453440994674667,0.0970755378035146,0.194778665521778,0.302497476844252,0.185716575199538
